ID,product,rate,village,date,farmer,buyerName,marketPrice,volume
308,Cashewnut,145,Nadivedhi,2018-05-24,Kiera Friedman,PERMIT Farm,141,69.5
309,Cashewnut,145,Nadivedhi,2018-05-24,Lael Benavidez,LISTEN Farm,141,37
310,Cashewnut,145,Nadivedhi,2018-05-24,Sean Rockwell,PERMIT Farm,141,8.5
311,Cashewnut,145,Pidathamamidi,2018-05-24,Sean Reiher,WHISPER Organic Produce,143.75,121.5
312,Cashewnut,145,Nadivedhi,2018-05-24,Isaiah Conway,LISTEN Farm,141,321.5
313,Cashewnut,145,Nadivedhi,2018-05-24,Aatif el-Mostafa,PERMIT Farm,141,236
314,Cashewnut,145,Pidathamamidi,2018-05-24,Seungwan Khanal,WHISPER Organic Produce,143.75,113
315,Cashewnut,145,Nadivedhi,2018-05-24,Greyson Solak,LISTEN Farm,141,137.5
316,Cashewnut,145,Pidathamamidi,2018-05-24,Asia Araya,WHISPER Organic Produce,143.75,130
317,Cashewnut,145,Pidathamamidi,2018-05-24,Emmett Pough,WHISPER Organic Produce,143.75,105
318,Cashewnut,140,Cheedipalem,2018-05-24,Juan Martinez-Pantoja,DEFINE Farm,138,9
319,Cashewnut,140,Cheedipalem,2018-05-24,Mawzoona el-Kassem,DEFINE Farm,138,59
320,Cashewnut,145,Lakkonda,2018-05-24,Carmen Austin,SKIP Organic Produce,144,95
321,Cashewnut,145,Lakkonda,2018-05-24,Tyler Obrien,SKIP Organic Produce,144,36
322,Cashewnut,145,Pidathamamidi,2018-05-24,Jacob Burgwald,APPROACH Farm,143.75,130
323,Cashewnut,145,Pidathamamidi,2018-05-24,Stephanie Polk,WHISPER Organic Produce,143.75,105
324,Cashewnut,145,Pidathamamidi,2018-05-24,Dyonta Lewis,APPROACH Farm,143.75,127.5
325,Cashewnut,145,Pidathamamidi,2018-05-24,Melissa Rivera,ESCAPE Farm,143.75,121.5
326,Cashewnut,145,Pidathamamidi,2018-05-24,Cyra Begay,ESCAPE Farm,143.75,113
327,Cashewnut,145,Pidathamamidi,2018-05-24,Michaela Mcintyre,APPROACH Farm,143.75,41
328,Cashewnut,144,Rajampalem,2018-05-24,Jeremiah Latham,BE Organic Produce,142,82.5
329,Cashewnut,144,Rajampalem,2018-05-24,Angela Merna,MOVE Organic Produce,142,215
330,Cashewnut,144,Rajampalem,2018-05-24,Brittney Gutierrez,BE Organic Produce,142,35
331,Cashewnut,144,Rajampalem,2018-05-24,Cory Urban,MOVE Organic Produce,142,80
332,Cashewnut,145,Amudalabanda,2018-05-24,Shawnna Gosnell,MOVE Organic Produce,142,150
333,Cashewnut,145,Amudalabanda,2018-05-24,Andrissa Pronteau,BUBBLE Nursery,142,100
335,Cashewnut,140,Cheedipalem,2018-05-24,Joseph Ashby,SWIPE Organic Produce,138,23
336,Cashewnut,140,Cheedipalem,2018-05-24,Eric Lavelle,SWIPE Organic Produce,138,19
338,Maize,11.3,East Mettagudem,2018-05-24,Jacqueline Winans-Clark,POST Nursery,11.2,25000
340,Maize,11.3,T Kattu palli,2018-05-24,Insaaf el-Farhat,SMUGGLE Nursery,11.2,3400
341,Cashewnut,140,Cheedipalem,2018-05-24,Nathan Lopez,SWIPE Organic Produce,138,53
342,Cashewnut,140,Cheedipalem,2018-05-24,Donavan Dye,SWIPE Organic Produce,138,286.5
343,Cashewnut,140,Cheedipalem,2018-05-24,Darieus Agyei,SWIPE Organic Produce,138,41
344,Maize,11.5,Swarnavarigudem,2018-05-24,Sarah Welch,EFFECT Nursery,11.3,6550
346,Cashewnut,140,Cheedipalem,2018-05-24,Edwin Peluso,SWIPE Organic Produce,138,121.5
347,Maize,11.5,Cheemalavari gudem,2018-05-24,Joanna Ingles,FORCE Farm,11.3,5600
348,Cashewnut,138,Pandrapottipalem,2018-05-24,Ashlyn Maurello,PROMISE Organic Produce,136,112
349,Cashewnut,138,Pandrapottipalem,2018-05-24,Humaid el-El-Sayed,PERMIT Farm,136,63
350,Cashewnut,138,Pandrapottipalem,2018-05-24,Nazeema el-Mohamed,PERMIT Farm,136,41.5
352,Cashewnut,138,Pandrapottipalem,2018-05-24,Mariyah Mcdonald,PROMISE Organic Produce,136,14
354,Cashewnut,137.5,Lakkonda,2018-05-24,Janiva Gary,PERMIT Farm,136,77
355,Cashewnut,138.5,Nadivedhi,2018-05-24,Emilio Wright,SQUASH Nursery,137,71
356,Cashewnut,138.5,Nadivedhi,2018-05-24,Claudia Kim,PERMIT Farm,137,79.5
357,Cashewnut,138.5,Nadivedhi,2018-05-24,Sean Rockwell,PERMIT Farm,137,13
358,Cashewnut,138.5,Nadivedhi,2018-05-24,Aatif el-Mostafa,SQUASH Nursery,137,173
359,Cashewnut,138.5,Nadivedhi,2018-05-24,Lael Benavidez,SQUASH Nursery,137,36.5
360,Cashewnut,138.5,Nadivedhi,2018-05-24,Elizabeth Schenkenberger,PERMIT Farm,137,26.5
361,Cashewnut,138.5,Nadivedhi,2018-05-24,Regina Narang,PERMIT Farm,137,40.5
362,Cashewnut,139,Pidathamamidi,2018-05-24,Anais Lira Gonzalez,APPROACH Farm,138,59
363,Cashewnut,139,Pidathamamidi,2018-05-24,Dyonta Lewis,PERMIT Farm,138,66
364,Cashewnut,139,Pidathamamidi,2018-05-24,Michaela Mcintyre,APPROACH Farm,138,32
365,Cashewnut,139,Pidathamamidi,2018-05-24,Cyra Begay,PERMIT Farm,138,100
366,Cashewnut,139,Pidathamamidi,2018-05-24,Asia Araya,APPROACH Farm,138,63
367,Cashewnut,139,Pidathamamidi,2018-05-24,Amjad al-Qadir,APPROACH Farm,138,87
368,Cashewnut,139,Pidathamamidi,2018-05-24,Melissa Rivera,APPROACH Farm,138,46
369,Cashewnut,146,Peddagarla padu,2018-05-24,Devante Hicks,PINCH Organic Produce,142.5,112.5
370,Cashewnut,146,Peddagarla padu,2018-05-24,Isaac Knospe,FORBID Nursery,142.5,19
371,Cashewnut,146,Peddagarla padu,2018-05-24,Waheeda al-Abid,PINCH Organic Produce,142.5,11
372,Cashewnut,146,Peddagarla padu,2018-05-24,Angelica Trujillo,FORBID Nursery,142.5,7.5
373,Cashewnut,146,Peddagarla padu,2018-05-24,Maa'iz el-Hosseini,PINCH Organic Produce,142.5,17
374,Cashewnut,146,Peddagarla padu,2018-05-24,Samantha Garcia,FORBID Nursery,142.5,9
375,Cashewnut,146,Peddagarla padu,2018-05-24,Nu'maan al-Iqbal,PINCH Organic Produce,142.5,14.5
376,Cashewnut,142.25,Goragommi,2018-05-25,Thaabita el-Tariq,TELEPHONE Farm,140,80
377,Cashewnut,142.25,Goragommi,2018-05-25,Jaspreet Gonzales,TELEPHONE Farm,140,80
378,Cashewnut,141.25,Peddagarla padu,2018-05-25,Nawwaara al-Hannan,RHYME Organic Produce,139,90
379,Cashewnut,141.25,Peddagarla padu,2018-05-25,Kirsten Ginsberg,RHYME Organic Produce,139,14
380,Cashewnut,141.25,Peddagarla padu,2018-05-25,Nu'maan al-Iqbal,FORBID Nursery,139,74.5
381,Cashewnut,141.25,Peddagarla padu,2018-05-25,Tahvian Harrison,FORBID Nursery,139,70
384,Cashewnut,141.25,Peddagarla padu,2018-05-25,Andreanna Sheveland,RHYME Organic Produce,139,37.5
386,Cashewnut,141.25,Peddagarla padu,2018-05-25,Benjamin Wahl,RHYME Organic Produce,139,75
387,Cashewnut,145,Lakkonda,2018-05-25,Carmen Austin,SWIPE Nursery,144,95
388,Cashewnut,145,Lakkonda,2018-05-25,Tyler Obrien,SWIPE Nursery,144,36
389,Cashewnut,140,Cheedipalem,2018-05-25,Donovan Jarrett,SWIPE Organic Produce,138,10
391,Cashewnut,140,Cheedipalem,2018-05-25,Armando Martinez,SWIPE Organic Produce,138,10.5
392,Cashewnut,140,Cheedipalem,2018-05-25,Aspen Renteria,PICK Farm,138,19
393,Cashewnut,140,Cheedipalem,2018-05-25,Jonathan Baldino,PICK Farm,138,64
394,Cashewnut,140,Cheedipalem,2018-05-25,Joseph Ashby,PICK Farm,138,23
395,Cashewnut,140,Cheedipalem,2018-05-25,Edwin Peluso,PICK Farm,138,121.5
396,Cashewnut,140,Cheedipalem,2018-05-25,Andre Thomas,SWIPE Organic Produce,138,56
399,Cashewnut,140,Cheedipalem,2018-05-25,Tareefa al-Naqvi,SWIPE Organic Produce,138,9
400,Cashewnut,140,Cheedipalem,2018-05-25,Hayden Aksland,SWIPE Organic Produce,138,14
401,Cashewnut,140,Cheedipalem,2018-05-25,Mawzoona el-Kassem,SWIPE Organic Produce,138,59
402,Cashewnut,140,Cheedipalem,2018-05-25,Selina Martinez,SWIPE Organic Produce,138,49
403,Cashewnut,145,Lakkonda,2018-05-25,Amru el-Rayes,PERMIT Farm,141,80.5
404,Cashewnut,145,Lakkonda,2018-05-25,Anthony Dall,PERMIT Farm,141,69.5
405,Cashewnut,145,Lakkonda,2018-05-25,Caitlyn Smith,PERMIT Farm,141,157
406,Cashewnut,145,Lakkonda,2018-05-25,Rowell Jeffries,PERMIT Farm,141,164.5
407,Maize,11.3,Chandrayya Gudem,2018-05-25,Jou Situmeang,EXIST Organic Produce,11.2,5500
408,Maize,11.3,Chandrayya Gudem,2018-05-25,Thu Adams,EXIST Organic Produce,11.2,3200
409,Maize,11.35,Tellamvari gudem,2018-05-25,Jessica Lopez,SIP Organic Produce,11.2,3250
412,Cashewnut,139,Pidathamamidi,2018-05-25,Cyra Begay,APPROACH Farm,138,100
415,Cashewnut,139,Pidathamamidi,2018-05-25,Alexandria Farrer,APPROACH Farm,138,59
417,Cashewnut,138.5,Lakkonda,2018-05-25,Amru el-Rayes,METHODIZE Nursery,137,71
418,Cashewnut,138.5,Lakkonda,2018-05-25,Talaal el-Amiri,METHODIZE Nursery,137,79.5
419,Cashewnut,138.5,Lakkonda,2018-05-25,Cordero Adams,METHODIZE Nursery,137,13
420,Cashewnut,138.5,Lakkonda,2018-05-25,Nedra Jordahl,METHODIZE Nursery,137,173
421,Cashewnut,138.5,Lakkonda,2018-05-25,Rowell Jeffries,METHODIZE Nursery,137,26.5
422,Cashewnut,138.5,Lakkonda,2018-05-25,Caitlyn Smith,BRIGHTEN Farm,137,40.5
423,Cashewnut,137.5,Lakkonda,2018-05-25,Ariana Page,NAME Organic Produce,136,121.5
424,Cashewnut,137.5,Lakkonda,2018-05-25,Janiva Gary,NAME Organic Produce,136,77
425,Cashewnut,137.5,Lakkonda,2018-05-25,Courtney Rosenbaum,NAME Organic Produce,136,200
426,Cashewnut,138,Pandrapottipalem,2018-05-25,Humaid el-El-Sayed,METHODIZE Nursery,136,63
427,Cashewnut,138,Pandrapottipalem,2018-05-25,Ashlyn Maurello,METHODIZE Nursery,136,112
428,Cashewnut,138,Pandrapottipalem,2018-05-25,Sage Lamphere,METHODIZE Nursery,136,41.5
430,Cashewnut,138,Pandrapottipalem,2018-05-25,Mariyah Mcdonald,METHODIZE Nursery,136,14
431,Maize,11.3,Ravi gudem,2018-05-25,Ada O'Connor,PRACTICE Nursery,11.2,5500
432,Maize,11.3,East Mettagudem,2018-05-25,Monea Carter,POST Nursery,11.2,5600
433,Maize,11.3,Chandrayya Gudem,2018-05-25,Lorna Cho,POST Nursery,11.2,7600
434,Maize,11.3,Ravi gudem,2018-05-25,Kendall Green,DEBATE Nursery,11.3,2200
435,Maize,11.5,P Ankampalem,2018-05-25,Cheyanne Romero-Rough,FORCE Farm,11.3,5600
436,Maize,11.5,P Ankampalem,2018-05-25,Usaama el-Karam,FORCE Farm,11.3,5400
437,Maize,11.5,P Ankampalem,2018-05-25,Sukaina el-Iqbal,FORCE Farm,11.3,5300
438,Maize,11.3,Guddigudem,2018-05-25,Alexandra Kriss,POINT Organic Produce,11.2,7400
439,Maize,11.5,P Ankampalem,2018-05-26,Cheyanne Romero-Rough,EFFECT Nursery,11.3,8700
440,Maize,11.3,Chityala,2018-05-26,Whitney Funkhouser,OWN Farm,11.2,2400
441,Maize,11.3,Nimmala gudem,2018-05-26,Balkarn Noa,PRACTICE Nursery,11.2,7600
442,Maize,11.3,Chandrayya Gudem,2018-05-26,Phillip Cho,POST Nursery,11.2,5100
443,Maize,11.3,Ippala padu,2018-05-28,Son Hansen,BUILT Organic Produce,11.3,1350
444,Maize,11.5,Darbhagudem,2018-05-28,Jalessa Smith,FORCE Farm,11.5,4500
445,Maize,11.5,Mulagalampalle,2018-05-28,Damian Burgess,FORCE Farm,11.5,7550
446,Maize,11.3,Chityala,2018-05-28,Deja Ryen,KNOT Nursery,11.2,7200
447,Maize,11.3,Chityala,2018-05-28,Sarah Johnson,KNOT Nursery,11.2,7000
448,Maize,11.3,Chityala,2018-05-28,Ameena el-Abdo,CRUSH Organic Produce,11.2,5380
449,Maize,11.3,T Kattu palli,2018-05-28,Jaime Mckenzie,SMUGGLE Nursery,11.3,1300
450,Maize,11.35,Nuthiramannapalem,2018-05-28,Betty Ellett,PRACTICE Nursery,11.2,6600
451,Maize,11.3,Veeranna palem,2018-05-28,Karim Tanski,BUILT Organic Produce,11.3,8500
452,Maize,11.3,Veeranna palem,2018-05-28,Daniel Christensen,BUILT Organic Produce,11.2,4600
453,Maize,11.5,Swarnavarigudem,2018-05-28,Loretta Cardoza,FORCE Farm,11.3,7250
454,Maize,11.3,Ippala padu,2018-05-29,Hawraa el-Pour,BUILT Organic Produce,11.2,4200
455,Maize,11.5,Lakshmi puram,2018-05-29,Nawaar el-Ismael,FORCE Farm,11.5,5250
456,Maize,11.3,Kollai gudem,2018-05-29,Ashley Allen,PRACTICE Nursery,11.3,5200
457,Maize,11.6,Buttayagudem,2018-05-30,Elijah Herrod,DEBATE Nursery,11.4,9000
458,Maize,11.6,Ippala padu,2018-05-30,Angelo Mills,DEBATE Nursery,11.4,3700
459,Maize,11.5,Lakshmi puram,2018-05-30,Tiahja Guillory,FORCE Farm,11.4,5250
460,Maize,11.5,Bhimolu,2018-05-30,Jose Marcos,KNOT Nursery,11.3,7000
461,Maize,11.3,Rajam Palem,2018-05-30,Taylor Releford,FILL Organic Produce,11.2,2100
462,Maize,11.35,T Kattu palli,2018-05-30,Mariela Sebastian,PRACTICE Nursery,11.2,3250
463,Maize,11.3,Ganapavaram,2018-05-30,Ya'qoob el-Ayoub,FILL Organic Produce,11.2,2300
464,Maize,11.4,Rajam Palem,2018-05-30,Anastasia Sandoval,NAB Organic Produce,11.4,4300
465,Maize,11.5,Bhimolu,2018-05-31,Ashraf al-Waheed,KNOT Nursery,11.3,8200
466,Maize,11.4,Rajam Palem,2018-05-31,Sarah Martinez,DISAPPEAR Farm,11.3,2100
467,Maize,11.35,T Kattu palli,2018-05-31,Richard Clifford,PRACTICE Nursery,11.2,4600
468,Maize,11.35,Rajam Palem,2018-05-31,Julio Salazar,DISAPPEAR Farm,11.2,5100
469,Maize,11.3,Buttayagudem,2018-05-31,Alexander Nguyen,PRACTICE Nursery,11.2,1500
470,Maize,11.3,T Kattu palli,2018-06-01,Insaaf el-Farhat,PRACTICE Nursery,11.2,1300
471,Maize,11.5,Mulagalampalle,2018-06-01,Ellie Hess,FORCE Farm,11.3,3560
472,Maize,11.5,Rajam Palem,2018-06-01,Sky Jain,DISAPPEAR Farm,11.3,4500
473,Maize,11.3,T Kattu palli,2018-06-02,Danni Hernandez,PRACTICE Nursery,11.2,1250
474,Maize,11.25,T Kattu palli,2018-06-04,Noland Bellino,PRACTICE Nursery,11.2,2650
475,Maize,11.3,Nimmala gudem,2018-06-04,Grace Poston,PRACTICE Nursery,11.2,2900
476,Maize,11.5,Ram palem,2018-06-04,Zaid el-Rayes,DISAPPEAR Farm,11.3,7620
477,Maize,11.5,Darbhagudem,2018-06-04,Isiah Archuleta,EFFECT Nursery,11.5,2800
478,Maize,11.5,Mulagalampalle,2018-06-04,Frank Schindler,FORCE Farm,11.3,3560
479,Maize,11.5,Rajam Palem,2018-06-04,Kevyn Middelstadt,DISAPPEAR Farm,11.5,8700
480,Cashewnut,150,Barrimamidi,2018-06-05,Duncan Benson,KEEP Nursery,148,102
482,Cashewnut,150,Barrimamidi,2018-06-05,Derek Montoya,KEEP Nursery,148,24.5
484,Cashewnut,150,Barrimamidi,2018-06-05,Iffat al-Azimi,KEEP Nursery,148,37.5
485,Cashewnut,150,Barrimamidi,2018-06-05,Deeana Lindsey,KEEP Nursery,148,8.5
486,Cashewnut,150,Barrimamidi,2018-06-05,Cameron Lowery,KEEP Nursery,148,5
487,Cashewnut,150,Barrimamidi,2018-06-05,Roberto Aguilar,KEEP Nursery,148,5
488,Cashewnut,150,Barrimamidi,2018-06-05,Faalih el-Hasan,KEEP Nursery,148,11.5
490,Cashewnut,150,Barrimamidi,2018-06-05,Anthony Moore,KEEP Nursery,148,13.5
491,Cashewnut,150,Barrimamidi,2018-06-05,Jafari Jackson,KEEP Nursery,148,21.5
492,Cashewnut,150,Barrimamidi,2018-06-05,Uriah Blueeyes,KEEP Nursery,148,16
493,Cashewnut,150,Barrimamidi,2018-06-05,Christopher Lane,KEEP Nursery,148,147
494,Cashewnut,150,CHINNAGARLAPADU,2018-06-05,Kaitlyn Chang,PERMIT Farm,147,103
495,Cashewnut,150,CHINNAGARLAPADU,2018-06-05,Derek Warren,PERMIT Farm,147,215.5
496,Cashewnut,150,CHINNAGARLAPADU,2018-06-05,Lissandra Stickney,PERMIT Farm,147,129
497,Cashewnut,150,Yetipalli,2018-06-05,Jose Encinas,SCREW Farm,149,60
498,Cashewnut,151,Peddagarla padu,2018-06-05,Ivan Banda-Chavez,PERMIT Farm,148,97.5
499,Cashewnut,151,Peddagarla padu,2018-06-05,Rebecca Bernal,PERMIT Farm,148,88
501,Cashewnut,151,Peddagarla padu,2018-06-05,Nawwaara al-Hannan,PERMIT Farm,148,46
502,Cashewnut,151,Peddagarla padu,2018-06-05,Angelica Trujillo,PERMIT Farm,148,42.5
503,Cashewnut,151,Peddagarla padu,2018-06-05,Nicholas Beatley,PERMIT Farm,148,36
505,Cashewnut,151,Peddagarla padu,2018-06-05,Nu'maan al-Iqbal,PERMIT Farm,148,35
506,Cashewnut,151,Peddagarla padu,2018-06-05,Maa'iz el-Hosseini,PERMIT Farm,148,102
507,Cashewnut,147,Donelapalli,2018-06-05,Aaron Rodriguez Estrada,SCREW Farm,146,62
508,Cashewnut,147,Donelapalli,2018-06-05,Chance Nichols,SCREW Farm,146,120
509,Cashewnut,147,Donelapalli,2018-06-05,Timothy Mathews,SCREW Farm,146,80
510,Cashewnut,147,Donelapalli,2018-06-05,Alyssa Petersen,SCREW Farm,146,22
511,Cashewnut,151.25,Goragommi,2018-06-05,Isioma Lovett,PERMIT Farm,150,130.5
512,Cashewnut,151.25,Goragommi,2018-06-05,Jaspreet Gonzales,PERMIT Farm,150,164
513,Cashewnut,151.25,Goragommi,2018-06-05,Nada el-Zaidi,PERMIT Farm,150,170.5
514,Cashewnut,150,Cheedipalem,2018-06-05,Dylan Quackenbush,SWIPE Organic Produce,149,56
515,Cashewnut,150,Cheedipalem,2018-06-05,Donavan Dye,SWIPE Organic Produce,149,191.5
517,Cashewnut,150,Cheedipalem,2018-06-05,Renee Perez Martinez,SWIPE Organic Produce,149,81
518,Cashewnut,150,Cheedipalem,2018-06-05,Miranda Creager,SWIPE Organic Produce,149,19
519,Cashewnut,150,Cheedipalem,2018-06-05,Jacob Lapaz,SWIPE Organic Produce,149,31.5
520,Cashewnut,150,Cheedipalem,2018-06-05,Avona Begay,SWIPE Organic Produce,149,26
521,Cashewnut,150,Cheedipalem,2018-06-05,Andrenee Cuthbert Jr,SWIPE Organic Produce,149,93
522,Cashewnut,150,Cheedipalem,2018-06-05,Fuaada al-Taha,SWIPE Organic Produce,149,38.5
523,Cashewnut,150,Cheedipalem,2018-06-05,Joseph Ashby,SWIPE Organic Produce,149,21.5
524,Cashewnut,150,Cheedipalem,2018-06-05,Aaron Jamison,SWIPE Organic Produce,149,157
525,Cashewnut,150,Cheedipalem,2018-06-05,Roselanda Cebrun,SWIPE Organic Produce,149,187
526,Cashewnut,150,Cheedipalem,2018-06-05,Kody Fien,SWIPE Organic Produce,149,11.5
527,Cashewnut,150,Cheedipalem,2018-06-05,Darieus Agyei,SWIPE Organic Produce,149,57
528,Cashewnut,150,Cheedipalem,2018-06-05,Taylor Weibel,SWIPE Organic Produce,149,54
529,Cashewnut,150,Cheedipalem,2018-06-05,Donovan Jarrett,SWIPE Organic Produce,149,46
530,Cashewnut,150,Cheedipalem,2018-06-05,Michael Oliver,SWIPE Organic Produce,149,2.5
532,Cashewnut,150,Cheedipalem,2018-06-05,Jose Rodriguez,SWIPE Organic Produce,149,7.5
533,Cashewnut,150,Cheedipalem,2018-06-05,Qamraaa el-Rahmani,SWIPE Organic Produce,149,18
534,Cashewnut,151,E. Ramavaram,2018-06-05,Jonathan Rogers,PERMIT Farm,150,45
535,Cashewnut,151,E. Ramavaram,2018-06-05,Ayala Masters,HURTLE Nursery,150,17
536,Cashewnut,151,E. Ramavaram,2018-06-05,Marcella Twitty,HURTLE Nursery,150,12
537,Cashewnut,151,E. Ramavaram,2018-06-05,Rylie Young,PERMIT Farm,150,47
538,Cashewnut,151,E. Ramavaram,2018-06-05,Andrew Sok,PERMIT Farm,150,68
539,Cashewnut,151,E. Ramavaram,2018-06-05,Mariah Garcia Herrera,PERMIT Farm,150,75
540,Cashewnut,151,E. Ramavaram,2018-06-05,Paige Seng,HURTLE Nursery,150,18.5
541,Cashewnut,151,E. Ramavaram,2018-06-05,Jonathan Campos-Castro,PERMIT Farm,150,16.1
542,Cashewnut,150,Nuvvumamidi,2018-06-05,Salwa al-Hamed,ASK Organic Produce,148,7
543,Cashewnut,150,Nuvvumamidi,2018-06-05,Tyler Bird,ASK Organic Produce,148,25
544,Cashewnut,150,Nuvvumamidi,2018-06-05,Alexandra Ready,ASK Organic Produce,148,14
545,Cashewnut,150,Nuvvumamidi,2018-06-05,Ridwaan el-Fahmy,ASK Organic Produce,148,80
546,Cashewnut,130,Kusumarai,2018-06-05,Rathana Awe,SCREW Farm,128,162
547,Cashewnut,130,Kusumarai,2018-06-05,Kiyana Roberts,SCREW Farm,128,70
548,Cashewnut,130,Amudalabanda,2018-06-05,Tyler Renke,ESCAPE Farm,129,28
549,Cashewnut,130,Amudalabanda,2018-06-05,Kawthar el-Pashia,OWN Farm,129,97
550,Cashewnut,130,Amudalabanda,2018-06-05,Dustin Lee Berris,OWN Farm,129,56
551,Cashewnut,130,Amudalabanda,2018-06-05,Jordan Samuels,ESCAPE Farm,128,95
552,Cashewnut,146,Nuvvumamidi,2018-06-05,Charlotte Hall,SCORE Nursery,145,97
553,Cashewnut,146,Nuvvumamidi,2018-06-05,Holly Lucero,SCORE Nursery,145,320
554,Cashewnut,135,CHINNAGARLAPADU,2018-06-05,Michael Andrade Hernandes,ATTRACT Farm,130,166.5
557,Cashewnut,135,CHINNAGARLAPADU,2018-06-05,Lissandra Stickney,ATTRACT Farm,130,191.5
558,Cashewnut,135,CHINNAGARLAPADU,2018-06-05,Derek Warren,ATTRACT Farm,130,85.5
560,Cashewnut,135,Goragommi,2018-06-05,Jaspreet Gonzales,ATTRACT Farm,130,97.5
561,Cashewnut,132.5,Cheedipalem,2018-06-05,Caitlin Perez,ATTRACT Farm,130,11
562,Cashewnut,132.5,Cheedipalem,2018-06-05,Jose Rodriguez,ATTRACT Farm,130,134
563,Cashewnut,132.5,Cheedipalem,2018-06-05,Andre Thomas,ATTRACT Farm,130,81
564,Cashewnut,137,Barrimamidi,2018-06-05,Duncan Benson,ATTRACT Farm,135,205
565,Cashewnut,137.5,Barrimamidi,2018-06-05,Sabrina Vandriel,ATTRACT Farm,135,20
566,Cashewnut,137.5,Barrimamidi,2018-06-05,Anthony Moore,ATTRACT Farm,135,19
567,Maize,11.3,Rajam Palem,2018-06-05,Phillip Pakpahan,BUZZ Farm,11.2,2200
568,Cashewnut,137.5,Barrimamidi,2018-06-05,Christopher Lane,ATTRACT Farm,135,87.5
569,Maize,11.3,T Kattu palli,2018-06-05,Ghuzaila el-Vaziri,OWN Organic Produce,11.2,3850
570,Cashewnut,132,E. Ramavaram,2018-06-05,Ayala Masters,ATTRACT Farm,132,87
571,Maize,11.3,Nuthiramannapalem,2018-06-05,Jessica Chandler,POST Nursery,11.25,7100
572,Cashewnut,132,E. Ramavaram,2018-06-05,Andrew Sok,ATTRACT Farm,130,63.5
573,Cashewnut,132,E. Ramavaram,2018-06-05,Ricardo Pasillas,ATTRACT Farm,130,125
574,Maize,11.7,Veluturivari Gudem,2018-06-05,Megan Carico,CONFESS Organic Produce,11.5,4500
575,Cashewnut,132,E. Ramavaram,2018-06-05,Brady Hensley,ATTRACT Farm,130,10
576,Cashewnut,138,Pandrapottipalem,2018-06-05,Breanna Dasch,ATTRACT Farm,136,260.5
577,Cashewnut,125,Rajupetaloddi,2018-06-05,Sara Tigg,ATTRACT Farm,120,305
578,Cashewnut,132.5,Cheedipalem,2018-06-05,Avona Begay,ATTRACT Farm,130,26
579,Cashewnut,132.5,Cheedipalem,2018-06-06,Amanda Watson,ATTRACT Farm,130,20
580,Cashewnut,132.5,Cheedipalem,2018-06-06,Joseph Ashby,ATTRACT Farm,130,9
581,Cashewnut,132.5,Cheedipalem,2018-06-06,Brian Cloud,ATTRACT Farm,130,51
582,Cashewnut,132.5,Cheedipalem,2018-06-06,Renee Perez Martinez,ATTRACT Farm,130,92
583,Cashewnut,132.5,Cheedipalem,2018-06-06,Conner Hanna,ATTRACT Farm,130,45
584,Cashewnut,132.5,Cheedipalem,2018-06-06,Brandon Duchan,ATTRACT Farm,130,201.5
585,Cashewnut,132.5,Cheedipalem,2018-06-06,Michael Oliver,ATTRACT Farm,130,52
586,Cashewnut,132.5,Cheedipalem,2018-06-06,Nathan Lopez,ATTRACT Farm,130,190
587,Cashewnut,133,Nadivedhi,2018-06-06,Lael Benavidez,ATTRACT Farm,131,67
588,Cashewnut,133,Nadivedhi,2018-06-06,Isaiah Conway,ATTRACT Farm,131,17.5
589,Cashewnut,133,Nadivedhi,2018-06-06,Aatif el-Mostafa,ATTRACT Farm,131,147
590,Cashewnut,133,Nadivedhi,2018-06-06,Claudia Kim,ATTRACT Farm,131,9
591,Cashewnut,133,Nadivedhi,2018-06-06,Emilio Wright,ATTRACT Farm,131,111.5
592,Cashewnut,133,Nadivedhi,2018-06-06,Megan Corace,ATTRACT Farm,131,8
593,Cashewnut,125.5,Amudalabanda,2018-06-06,Joseph Hsu,ATTRACT Farm,123,61.5
594,Cashewnut,125.5,Amudalabanda,2018-06-06,Jesse Aya,ATTRACT Farm,123,36
595,Cashewnut,120,Komaravaram,2018-06-06,Kendra Obinnah,ASK Organic Produce,119,16
596,Cashewnut,120,Komaravaram,2018-06-06,Aaneer Chow,ASK Organic Produce,119,3
597,Cashewnut,120,Komaravaram,2018-06-06,Christian Preston,ATTRACT Farm,119,25.5
598,Cashewnut,120,Komaravaram,2018-06-06,Ryan Hatterman,ATTRACT Farm,119,6
599,Cashewnut,120,Komaravaram,NA,Shawn Rothey,ASK Organic Produce,119,20
600,Cashewnut,120,Komaravaram,NA,Tyla Griggs,ASK Organic Produce,119,27
601,Cashewnut,120,Komaravaram,NA,Miranda Bowman,ASK Organic Produce,119,66
602,Cashewnut,120,Komaravaram,NA,Jacob Rademacher,ASK Organic Produce,119,16.5
603,Cashewnut,120,Komaravaram,NA,Zainab el-Elamin,ASK Organic Produce,119,7
604,Cashewnut,120,Komaravaram,NA,Mahboob al-Salameh,KEEP Nursery,119,11
605,Cashewnut,120,Komaravaram,NA,Naathan Kim,ASK Organic Produce,119,11.5
606,Cashewnut,120,Komaravaram,NA,Jose Rios,ASK Organic Produce,119,26.5
607,Cashewnut,120,Komaravaram,NA,Makenzi Richardson,ASK Organic Produce,119,37
608,Cashewnut,120,Komaravaram,NA,Azhaar al-Adel,ASK Organic Produce,119,42
